run_id,id,db_id,difficulty,wrong_turn,error_class,subcategory,control_flow_class,control_flow_subcategory,semantic_error_class,semantic_subcategory,sql_change_type,semantic_fix_idea,semantic_notes,fix_idea,notes
20260828T045121Z-90fece99,bird_1011,formula_1,challenging,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键和聚合粒度；检查 GROUP BY 的实际字段，而不只是是否出现该关键字。,"[AUTO confidence=medium] GROUP BY 字段不同：pred=['driverid', 'forename', 'surname']，gold=['driverid) lt on d.driverid = lt.driverid']。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('min(t1.time)', 'asc')]，gold=[('min_ms', 'asc')]。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1028,european_football_2,challenging,3,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：having, max(。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('count(*)', 'desc')]，gold=['none']。; AGGREGATION_REASONING/limit_or_topk_mismatch: LIMIT 不同：pred=1，gold=none。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1032,european_football_2,moderate,2,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键和聚合粒度；检查 GROUP BY 的实际字段，而不只是是否出现该关键字。,"[AUTO confidence=medium] GROUP BY 字段不同：pred=['league_id']，gold=['id', 'name']。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: 预测与 gold 的聚合关键字不同：having, max(。; AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('count(*)', 'desc')]，gold=['none']。; AGGREGATION_REASONING/limit_or_topk_mismatch: LIMIT 不同：pred=1，gold=none。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1068,european_football_2,moderate,2,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：sum(, avg(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1092,european_football_2,simple,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SCHEMA_LINKING,join_key_or_condition_mismatch,no_prior_execution,核对 JOIN ON 条件使用的外键列是否与 gold 一致，避免选对表但连错关系。,"[AUTO confidence=medium] 表集合相同，但 JOIN 条件涉及的列不同：pred=[]，gold=['id', 'league_id']。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: GROUP BY 字段不同：pred=['league_id']，gold=['name']。; AGGREGATION_REASONING/aggregation_or_grouping_mismatch: 预测与 gold 的聚合关键字不同：having, max(。; AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('count(`match`.league_id)', 'desc')]，gold=['none']。; AGGREGATION_REASONING/limit_or_topk_mismatch: LIMIT 不同：pred=1，gold=none。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_11,california_schools,simple,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SCHEMA_LINKING,table_or_join_path_mismatch,no_prior_execution,生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。,"[AUTO confidence=medium] 表集合不同：pred=['frpm']，gold=['frpm', 'schools']；需复核 gold。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1149,thrombosis_prediction,moderate,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：sum(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1169,thrombosis_prediction,challenging,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：sum(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1179,thrombosis_prediction,moderate,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SCHEMA_LINKING,join_key_or_condition_mismatch,no_prior_execution,核对 JOIN ON 条件使用的外键列是否与 gold 一致，避免选对表但连错关系。,[AUTO confidence=medium] 表集合相同，但 JOIN 条件涉及的列不同：pred=['id']，gold=[]。,在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1227,thrombosis_prediction,moderate,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：sum(, avg(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1241,thrombosis_prediction,challenging,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SCHEMA_LINKING,table_or_join_path_mismatch,no_prior_execution,生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。,"[AUTO confidence=medium] 表集合不同：pred=['laboratory']，gold=['laboratory', 'patient']；需复核 gold。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: 预测与 gold 的聚合关键字不同：sum(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_125,financial,challenging,0,RUNNER_OR_API,no_assistant_output,,,,,,,,记录 API 异常、重试次数和终止原因，并允许断点重跑。,[AUTO confidence=high] 轨迹没有 assistant 输出；runner 信息：litellm.APIError: AzureException APIError - 。
20260828T045121Z-90fece99,bird_1339,student_club,challenging,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：sum(, avg(, count(。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1376,student_club,moderate,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。,"[AUTO confidence=medium] 预测与 gold 的聚合关键字不同：having, max(。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('sum(b.spent) * 1.0 / sum(b.amount)', 'desc')]，gold=['none']。; AGGREGATION_REASONING/limit_or_topk_mismatch: LIMIT 不同：pred=1，gold=none。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1472,debit_card_specializing,moderate,2,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键和聚合粒度；检查 GROUP BY 的实际字段，而不只是是否出现该关键字。,"[AUTO confidence=medium] GROUP BY 字段不同：pred=['none']，gold=['customerid']。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: 预测与 gold 的聚合关键字不同：sum(。; AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('consumption', 'asc')]，gold=[('sum(t2.consumption)', 'asc')]。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1482,debit_card_specializing,challenging,2,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,OUTPUT_CONTRACT,output_column_count_mismatch,no_prior_execution,生成输出契约并检查列数、顺序和每列含义。,"[AUTO confidence=medium] 预测列数=1，gold 列数=3；需复核 gold 合理性。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: GROUP BY 字段不同：pred=['segment']，gold=['none']。; AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[(""case t2.segment when 'sme' then 1 when 'lam' then 2 when 'kam' then 3 end"", 'asc')]，gold=['none']。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1486,debit_card_specializing,simple,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SCHEMA_LINKING,table_or_join_path_mismatch,no_prior_execution,生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。,"[AUTO confidence=medium] 表集合不同：pred=['customers', 'transactions_1k']，gold=['customers']；需复核 gold。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1498,debit_card_specializing,simple,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,no_prior_execution,生成 SQL 前明确统计对象、分组键和聚合粒度；检查 GROUP BY 的实际字段，而不只是是否出现该关键字。,"[AUTO confidence=medium] GROUP BY 字段不同：pred=['none']，gold=['substr(date, 5, 2)']。 其他同时检测到但未作为主标签的结构差异（供人工复核）：AGGREGATION_REASONING/aggregation_or_grouping_mismatch: 预测与 gold 的聚合关键字不同：sum(。; AGGREGATION_REASONING/sort_direction_or_order_scope_mismatch: 排序结构不同：pred=[('consumption', 'desc')]，gold=[('sum(consumption)', 'desc')]。",在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
20260828T045121Z-90fece99,bird_1524,debit_card_specializing,simple,1,UNVERIFIED_FINAL,final_without_db_execution,UNVERIFIED_FINAL,final_without_db_execution,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,no_prior_execution,记录过滤字段、取值、时间范围和作用层级后再生成 SQL。,[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；列数/表集合/JOIN key/GROUP BY/聚合关键字/排序/LIMIT 均未发现结构差异，需复核过滤范围或 gold 噪声。,在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。,[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。
